Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1984,8.6,13.0,14.7,29.4,40.6,64.7,92.1,95.3,124.3
1985,6.5,10.2,14.9,18.4,27.6,34.6,34.8,47.4,52.8
1986,8.9,10.2,13.1,23.9,25.2,37.9,45.1,49.4,50.4
1987,6.1,8.1,8.6,16.3,23.0,27.8,39.4,51.6,51.8
1988,8.9,12.1,13.9,26.9,33.7,40.8,50.4,52.2,52.6
1989,6.1,7.7,9.3,15.4,25.7,26.2,27.2,27.2,27.4
1990,10.3,16.3,21.2,36.4,51.1,56.2,56.7,56.7,76.9
1991,6.1,10.4,13.2,21.4,25.6,27.6,36.9,44.0,46.0
1992,8.4,12.0,17.2,21.2,28.8,30.7,32.2,39.1,52.2
1993,4.0,4.4,5.8,9.0,12.8,13.4,27.5,29.0,34.4
1994,10.3,12.0,12.7,18.4,27.4,31.5,48.6,52.2,52.2
1995,8.1,11.3,12.1,17.4,20.6,31.4,60.0,69.5,72.0
1996,12.1,15.8,18.3,19.1,19.1,24.3,25.3,44.4,52.0
1997,11.4,12.3,16.4,27.2,30.7,31.3,43.4,43.4,46.7
1998,11.7,20.7,29.2,41.5,43.0,43.0,43.0,52.2,56.3
1999,8.5,12.2,16.2,23.0,24.2,25.8,32.9,36.6,36.6
2000,8.5,12.5,16.4,27.8,31.5,44.8,47.5,53.4,58.4
2001,6.1,10.7,11.9,21.4,24.5,24.5,34.8,38.6,40.4
2002,8.4,11.1,14.4,18.8,21.2,23.9,23.9,25.2,34.4
2003,8.1,14.4,16.3,20.6,32.9,38.0,38.4,38.4,38.4
2004,10.2,14.3,15.8,16.9,26.0,26.0,34.7,35.9,45.0
2005,,,,,,,,,66.6
2007,5.4,7.7,9.7,13.7,14.7,15.7,19.5,,
